what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465869979912
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1465869979944
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1465870000823
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1465870000841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870014056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870321472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870329821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870332275
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1465870338063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870341817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870345564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1465870345564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870349856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465870441585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465872827870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465872936942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465872950392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465872975356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465872982518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465872983299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873000119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873007389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465873011165
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1465873013521
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1465873013537
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1465873018530
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1465873018545
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1465873018717
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1465873018717
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1465873018748
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1465873018764
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1465873018764
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1465873018811
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1465873018826
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1465873018904
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1465873018951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873022057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873022073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873023368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873023681
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1465873023712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873098551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873861978
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1465873867391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873870449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873919638
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465873919763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465873919841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465873963195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465874020950
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1465874026098
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1465874026161
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1465874026207
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1465874026254
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1465874026270
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1465874026348
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1465874026379
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1465874026473
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1465874026473
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1465874026707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1465874026894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1465874039031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1465874056582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1465874101855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1465874110950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465874118189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465874118314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1465874138985
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1465874214164
