what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"24.79-b02",1465987594719
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1465987594735
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1465987594844
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465987600148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465987600226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1465987607995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1465987609711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465987611786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465987617543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465987618775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465987662082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465987662129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465987663408
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465987663595
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1465987664282
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1465987664594
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1465987664594
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1465987664594
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1466043754254
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1466043754254
