what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1465524777496
locale,sysinfo,,,"en_US",1465524777496
processors,sysinfo,,,"2",1465524777496
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1465524777496
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1465524777496
java.specification.name,sysinfo,,,"Java Platform API Specification",1465524777496
java.specification.vendor,sysinfo,,,"Oracle Corporation",1465524777496
java.specification.version,sysinfo,,,"1.7",1465524777496
java.vendor,sysinfo,,,"Oracle Corporation",1465524777496
java.version,sysinfo,,,"1.7.0_79",1465524777496
java.vm.info,sysinfo,,,"mixed mode",1465524777496
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1465524777496
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1465524777496
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1465524777496
java.vm.specification.version,sysinfo,,,"1.7",1465524777496
java.vm.vendor,sysinfo,,,"Oracle Corporation",1465524777496
java.vm.version,sysinfo,,,"24.79-b02",1465524777496
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1465524777714
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1465524777746
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1465524777777
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1465524777839
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1465524778338
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1465524778338
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1465524778962
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1465524779945
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1465524780210
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1465524780226
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1465524781770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465524801660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465524870628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1465524870644
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1465524872656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465524872719
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1465524874123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465524874154
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1465524880441
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1465524892780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465524896821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465524903217
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465524903388
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465524903482
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1465524918895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465524931765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465524931905
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1465524962684
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1465524962699
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1465524962777
